Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice,Spot,VIX,DTE,Moneyness,ExpiryRank
2024-05-08,21250.0,2024-05-09,PE,266075,126975,0.4,22302.5,17.079999923706055,1,0.9528079811680304,1.0
2024-05-08,21300.0,2024-05-30,CE,10500,41,1118.65,22302.5,17.079999923706055,22,0.9550498823001906,4.0
2024-05-08,21300.0,2024-05-16,CE,625,13,1054.1,22302.5,17.079999923706055,8,0.9550498823001906,2.0
2024-05-08,21300.0,2024-05-09,CE,2075,590,1009.1,22302.5,17.079999923706055,1,0.9550498823001906,1.0
2024-05-08,21600.0,2024-05-30,CE,82700,291,859.75,22302.5,17.079999923706055,22,0.968501289093151,4.0
2024-05-08,21600.0,2024-05-09,CE,7525,639,713.4,22302.5,17.079999923706055,1,0.968501289093151,1.0
2024-05-08,22850.0,2024-05-09,PE,351950,2689,542.0,22302.5,17.079999923706055,1,1.0245488173971529,1.0
2024-05-08,22850.0,2024-05-30,PE,23500,613,559.45,22302.5,17.079999923706055,22,1.0245488173971529,4.0
2024-05-08,22850.0,2024-05-09,CE,4488225,2666385,1.15,22302.5,17.079999923706055,1,1.0245488173971529,1.0
2024-05-08,23300.0,2024-05-09,CE,2910200,817855,0.45,22302.5,17.079999923706055,1,1.0447259275865934,1.0
2024-05-08,22100.0,2024-05-09,CE,273850,743893,222.7,22302.5,17.079999923706055,1,0.9909203004147518,1.0
2024-05-08,22450.0,2024-05-30,CE,112725,9899,262.85,22302.5,17.079999923706055,22,1.0066136083398722,4.0
2024-05-08,22300.0,2024-05-30,PE,1101375,141211,250.35,22302.5,17.079999923706055,22,0.999887904943392,4.0
2024-05-08,22450.0,2024-05-09,PE,638150,752452,165.65,22302.5,17.079999923706055,1,1.0066136083398722,1.0
2024-05-08,22450.0,2024-05-23,CE,17900,1748,198.3,22302.5,17.079999923706055,15,1.0066136083398722,3.0
2024-05-08,23300.0,2024-05-16,PE,1000,8,966.3,22302.5,17.079999923706055,8,1.0447259275865934,2.0
2024-05-08,22250.0,2024-05-30,PE,132375,19957,229.5,22302.5,17.079999923706055,22,0.9976460038112319,4.0
2024-05-08,22650.0,2024-05-16,CE,299350,78609,54.15,22302.5,17.079999923706055,8,1.0155812128685124,2.0
2024-05-08,22650.0,2024-05-30,CE,125675,9186,174.05,22302.5,17.079999923706055,22,1.0155812128685124,4.0
2024-05-08,22150.0,2024-05-30,PE,86175,11928,194.35,22302.5,17.079999923706055,22,0.9931622015469118,4.0
2024-05-08,21900.0,2024-05-30,PE,1028725,49220,124.3,22302.5,17.079999923706055,22,0.9819526958861114,4.0
2024-05-08,21650.0,2024-05-09,CE,550,72,653.0,22302.5,17.079999923706055,1,0.9707431902253111,1.0
2024-05-08,22250.0,2024-05-23,PE,7575,1767,186.25,22302.5,17.079999923706055,15,0.9976460038112319,3.0
2024-05-08,22650.0,2024-05-23,PE,2975,163,398.5,22302.5,17.079999923706055,15,1.0155812128685124,3.0
2024-05-08,22650.0,2024-05-09,CE,5325375,3037311,3.55,22302.5,17.079999923706055,1,1.0155812128685124,1.0
2024-05-08,22650.0,2024-05-16,PE,40850,2820,365.05,22302.5,17.079999923706055,8,1.0155812128685124,2.0
2024-05-08,23050.0,2024-05-23,PE,0,0,731.2,22302.5,17.079999923706055,15,1.033516421925793,3.0
2024-05-08,21500.0,2024-05-09,CE,71225,1870,809.35,22302.5,17.079999923706055,1,0.9640174868288308,1.0
2024-05-08,21500.0,2024-05-30,PE,3397525,95370,59.5,22302.5,17.079999923706055,22,0.9640174868288308,4.0
2024-05-08,23400.0,2024-05-09,CE,2292550,907053,0.35,22302.5,17.079999923706055,1,1.0492097298509135,1.0
2024-05-08,23050.0,2024-05-09,CE,1754875,690782,0.55,22302.5,17.079999923706055,1,1.033516421925793,1.0
2024-05-08,22650.0,2024-05-09,PE,522600,24845,345.9,22302.5,17.079999923706055,1,1.0155812128685124,1.0
2024-05-08,23000.0,2024-05-09,PE,322025,12267,693.25,22302.5,17.079999923706055,1,1.031274520793633,1.0
2024-05-08,23000.0,2024-05-23,CE,235575,25869,37.4,22302.5,17.079999923706055,15,1.031274520793633,3.0
2024-05-08,23000.0,2024-05-30,CE,2522700,137498,71.1,22302.5,17.079999923706055,22,1.031274520793633,4.0
2024-05-08,21750.0,2024-05-30,PE,142350,11628,93.1,22302.5,17.079999923706055,22,0.9752269924896312,4.0
2024-05-08,21750.0,2024-05-09,PE,1446625,1110183,0.9,22302.5,17.079999923706055,1,0.9752269924896312,1.0
2024-05-08,22200.0,2024-05-09,CE,1467575,4491501,140.6,22302.5,17.079999923706055,1,0.9954041026790719,1.0
2024-05-08,23050.0,2024-05-23,CE,27300,4277,31.6,22302.5,17.079999923706055,15,1.033516421925793,3.0
2024-05-08,22750.0,2024-05-23,CE,20875,970,89.0,22302.5,17.079999923706055,15,1.0200650151328325,3.0
2024-05-08,21700.0,2024-05-30,PE,1169200,45464,84.75,22302.5,17.079999923706055,22,0.9729850913574711,4.0
2024-05-08,21700.0,2024-05-16,CE,7225,153,675.15,22302.5,17.079999923706055,8,0.9729850913574711,2.0
2024-05-08,21750.0,2024-05-23,CE,0,0,671.65,22302.5,17.079999923706055,15,0.9752269924896312,3.0
2024-05-08,21700.0,2024-05-23,CE,1300,83,713.5,22302.5,17.079999923706055,15,0.9729850913574711,3.0
2024-05-08,21700.0,2024-05-09,CE,13525,4148,609.75,22302.5,17.079999923706055,1,0.9729850913574711,1.0
2024-05-09,21700.0,2024-05-30,CE,114775,2361,525.35,21957.5,18.200000762939453,21,0.9882727997267449,3.0
2024-05-09,22750.0,2024-06-06,CE,125,1,235.7,21957.5,18.200000762939453,28,1.036092451326426,4.0
2024-05-09,22900.0,2024-06-06,CE,2300,147,195.85,21957.5,18.200000762939453,28,1.0429238301263806,4.0
2024-05-09,22900.0,2024-05-30,CE,710525,82550,42.05,21957.5,18.200000762939453,21,1.0429238301263806,3.0
2024-05-09,22900.0,2024-05-30,PE,145750,2956,870.75,21957.5,18.200000762939453,21,1.0429238301263806,3.0
2024-05-09,22900.0,2024-05-16,CE,1638475,630242,5.3,21957.5,18.200000762939453,7,1.0429238301263806,1.0
2024-05-09,22900.0,2024-05-23,CE,390100,40670,21.1,21957.5,18.200000762939453,14,1.0429238301263806,2.0
2024-05-09,22000.0,2024-05-16,CE,2399900,538339,182.0,21957.5,18.200000762939453,7,1.0019355573266537,1.0
2024-05-09,22400.0,2024-05-30,PE,732100,78408,474.55,21957.5,18.200000762939453,21,1.0201525674598657,3.0
2024-05-09,21500.0,2024-05-23,CE,600,42,627.45,21957.5,18.200000762939453,14,0.9791642946601389,2.0
2024-05-09,23000.0,2024-05-16,CE,7328675,1169690,4.4,21957.5,18.200000762939453,7,1.0474780826596835,1.0
2024-05-09,22400.0,2024-06-06,CE,6050,265,368.3,21957.5,18.200000762939453,28,1.0201525674598657,4.0
2024-05-09,22400.0,2024-06-06,PE,0,0,534.75,21957.5,18.200000762939453,28,1.0201525674598657,4.0
2024-05-09,22750.0,2024-06-06,PE,0,0,784.85,21957.5,18.200000762939453,28,1.036092451326426,4.0
2024-05-09,22200.0,2024-05-23,CE,161300,22048,169.45,21957.5,18.200000762939453,14,1.0110440623932597,2.0
2024-05-09,22200.0,2024-05-23,PE,162300,21279,311.5,21957.5,18.200000762939453,14,1.0110440623932597,2.0
2024-05-09,21850.0,2024-05-16,PE,472725,175291,105.45,21957.5,18.200000762939453,7,0.9951041785266993,1.0
2024-05-09,22400.0,2024-05-23,CE,164700,15663,98.25,21957.5,18.200000762939453,14,1.0201525674598657,2.0
2024-05-09,21550.0,2024-05-30,PE,93325,9308,121.65,21957.5,18.200000762939453,21,0.9814414209267904,3.0
2024-05-09,22950.0,2024-05-30,PE,25075,38,945.95,21957.5,18.200000762939453,21,1.045200956393032,3.0
2024-05-09,21650.0,2024-06-06,PE,25,0,173.55,21957.5,18.200000762939453,28,0.9859956734600933,4.0
2024-05-09,22950.0,2024-05-23,PE,475,0,949.95,21957.5,18.200000762939453,14,1.045200956393032,2.0
2024-05-09,22750.0,2024-05-16,CE,635625,334298,8.4,21957.5,18.200000762939453,7,1.036092451326426,1.0
2024-05-09,22500.0,2024-06-06,PE,135725,788,699.8,21957.5,18.200000762939453,28,1.0247068199931686,4.0
2024-05-09,20900.0,2024-06-06,PE,0,0,32.9,21957.5,18.200000762939453,28,0.951838779460321,4.0
2024-05-09,21300.0,2024-05-30,CE,10425,136,849.25,21957.5,18.200000762939453,21,0.970055789593533,3.0
2024-05-09,21800.0,2024-06-06,CE,0,0,501.25,21957.5,18.200000762939453,28,0.9928270522600479,4.0
2024-05-09,23050.0,2024-05-30,PE,24450,30,1034.9,21957.5,18.200000762939453,21,1.049755208926335,3.0
2024-05-09,21000.0,2024-05-23,CE,0,0,1026.0,21957.5,18.200000762939453,14,0.956393031993624,2.0
2024-05-09,21000.0,2024-05-23,PE,133525,12149,19.8,21957.5,18.200000762939453,14,0.956393031993624,2.0
2024-05-09,21800.0,2024-05-16,CE,144175,22522,306.45,21957.5,18.200000762939453,7,0.9928270522600479,1.0
2024-05-09,21800.0,2024-05-30,PE,1228250,68702,186.6,21957.5,18.200000762939453,21,0.9928270522600479,3.0
2024-05-09,21800.0,2024-05-16,PE,1723450,566550,90.05,21957.5,18.200000762939453,7,0.9928270522600479,1.0
2024-05-09,21850.0,2024-05-16,CE,72300,7183,268.6,21957.5,18.200000762939453,7,0.9951041785266993,1.0
2024-05-09,22250.0,2024-05-16,PE,162000,188615,307.3,21957.5,18.200000762939453,7,1.0133211886599112,1.0
2024-05-09,22850.0,2024-06-06,PE,0,0,864.1,21957.5,18.200000762939453,28,1.0406467038597291,4.0
2024-05-09,20900.0,2024-05-23,PE,11025,889,15.25,21957.5,18.200000762939453,14,0.951838779460321,2.0
2024-05-09,20900.0,2024-05-16,PE,532950,152260,5.95,21957.5,18.200000762939453,7,0.951838779460321,1.0
2024-05-09,20900.0,2024-05-30,CE,13975,66,1193.45,21957.5,18.200000762939453,21,0.951838779460321,3.0
2024-05-09,22500.0,2024-05-23,PE,103075,3646,524.35,21957.5,18.200000762939453,14,1.0247068199931686,2.0
2024-05-09,22500.0,2024-05-30,PE,2293275,127095,541.2,21957.5,18.200000762939453,21,1.0247068199931686,3.0
2024-05-09,22700.0,2024-05-30,CE,1237375,123307,74.25,21957.5,18.200000762939453,21,1.0338153250597746,3.0
2024-05-09,22700.0,2024-05-23,PE,14300,962,682.6,21957.5,18.200000762939453,14,1.0338153250597746,2.0
2024-05-09,22700.0,2024-05-16,CE,2485525,699317,10.2,21957.5,18.200000762939453,7,1.0338153250597746,1.0
2024-05-09,21300.0,2024-05-16,CE,6100,349,714.9,21957.5,18.200000762939453,7,0.970055789593533,1.0
2024-05-09,21300.0,2024-06-06,PE,0,0,86.25,21957.5,18.200000762939453,28,0.970055789593533,4.0
2024-05-09,21300.0,2024-05-16,PE,1104425,252830,17.75,21957.5,18.200000762939453,7,0.970055789593533,1.0
2024-05-09,21300.0,2024-06-06,CE,0,0,859.0,21957.5,18.200000762939453,28,0.970055789593533,4.0
2024-05-09,21500.0,2024-05-23,PE,195600,14170,73.5,21957.5,18.200000762939453,14,0.9791642946601389,2.0
2024-05-09,21250.0,2024-05-23,CE,0,0,795.2,21957.5,18.200000762939453,14,0.9677786633268814,2.0
2024-05-09,21250.0,2024-06-06,CE,0,0,899.7,21957.5,18.200000762939453,28,0.9677786633268814,4.0
2024-05-09,21800.0,2024-05-30,CE,332850,11469,469.5,21957.5,18.200000762939453,21,0.9928270522600479,3.0
2024-05-09,21800.0,2024-05-23,PE,154125,12718,142.5,21957.5,18.200000762939453,14,0.9928270522600479,2.0
2024-05-09,21800.0,2024-06-06,PE,10675,861,373.15,21957.5,18.200000762939453,28,0.9928270522600479,4.0
2024-05-09,22200.0,2024-05-30,CE,1334600,181762,234.3,21957.5,18.200000762939453,21,1.0110440623932597,3.0
2024-05-09,22200.0,2024-05-16,CE,3002375,953819,90.4,21957.5,18.200000762939453,7,1.0110440623932597,1.0
2024-05-09,22200.0,2024-06-06,PE,1800,142,539.55,21957.5,18.200000762939453,28,1.0110440623932597,4.0
2024-05-09,22250.0,2024-05-23,CE,33875,4401,146.7,21957.5,18.200000762939453,14,1.0133211886599112,2.0
2024-05-09,22250.0,2024-06-06,CE,525,53,448.65,21957.5,18.200000762939453,28,1.0133211886599112,4.0
2024-05-09,21250.0,2024-05-23,PE,37050,4489,39.1,21957.5,18.200000762939453,14,0.9677786633268814,2.0
2024-05-09,21350.0,2024-05-30,PE,42400,3771,84.3,21957.5,18.200000762939453,21,0.9723329158601844,3.0
2024-05-09,21350.0,2024-05-30,CE,1275,5,764.75,21957.5,18.200000762939453,21,0.9723329158601844,3.0
2024-05-09,23000.0,2024-06-06,PE,3950,146,1028.75,21957.5,18.200000762939453,28,1.0474780826596835,4.0
2024-05-09,21250.0,2024-05-30,PE,57975,5737,69.7,21957.5,18.200000762939453,21,0.9677786633268814,3.0
2024-05-09,21250.0,2024-05-30,CE,1425,11,911.1,21957.5,18.200000762939453,21,0.9677786633268814,3.0
2024-05-09,22850.0,2024-05-23,PE,2500,0,858.15,21957.5,18.200000762939453,14,1.0406467038597291,2.0
2024-05-09,21350.0,2024-05-16,PE,531100,105897,21.25,21957.5,18.200000762939453,7,0.9723329158601844,1.0
2024-05-09,21350.0,2024-05-23,PE,21925,2088,49.85,21957.5,18.200000762939453,14,0.9723329158601844,2.0
2024-05-09,21150.0,2024-05-23,PE,3800,652,30.3,21957.5,18.200000762939453,14,0.9632244107935785,2.0
2024-05-09,21150.0,2024-05-16,PE,162675,56845,10.7,21957.5,18.200000762939453,7,0.9632244107935785,1.0
2024-05-09,21150.0,2024-05-16,CE,925,46,878.7,21957.5,18.200000762939453,7,0.9632244107935785,1.0
2024-05-09,21350.0,2024-05-23,CE,0,0,707.7,21957.5,18.200000762939453,14,0.9723329158601844,2.0
2024-05-09,22050.0,2024-05-16,PE,331925,287940,183.6,21957.5,18.200000762939453,7,1.0042126835933052,1.0
2024-05-09,22050.0,2024-06-06,CE,2300,172,544.05,21957.5,18.200000762939453,28,1.0042126835933052,4.0
2024-05-09,22050.0,2024-05-30,CE,67575,8777,307.55,21957.5,18.200000762939453,21,1.0042126835933052,3.0
2024-05-09,22050.0,2024-05-23,PE,25000,2877,243.95,21957.5,18.200000762939453,14,1.0042126835933052,2.0
2024-05-09,22050.0,2024-05-23,CE,21575,3250,236.5,21957.5,18.200000762939453,14,1.0042126835933052,2.0
2024-05-09,22950.0,2024-06-06,CE,0,0,77.95,21957.5,18.200000762939453,28,1.045200956393032,4.0
2024-05-09,21750.0,2024-06-06,PE,25,0,207.35,21957.5,18.200000762939453,28,0.9905499259933963,4.0
2024-05-09,21500.0,2024-05-30,CE,403325,10263,677.5,21957.5,18.200000762939453,21,0.9791642946601389,3.0
2024-05-09,22000.0,2024-05-23,PE,169850,29817,215.85,21957.5,18.200000762939453,14,1.0019355573266537,2.0
2024-05-09,22150.0,2024-05-30,CE,77150,14973,258.8,21957.5,18.200000762939453,21,1.0087669361266083,3.0
2024-05-09,20900.0,2024-05-23,CE,0,0,1121.7,21957.5,18.200000762939453,14,0.951838779460321,2.0
2024-05-09,22650.0,2024-06-06,PE,125,2,850.0,21957.5,18.200000762939453,28,1.0315381987931231,4.0
2024-05-09,22650.0,2024-05-16,PE,51900,2585,641.35,21957.5,18.200000762939453,7,1.0315381987931231,1.0
2024-05-09,23050.0,2024-06-06,PE,0,0,1031.15,21957.5,18.200000762939453,28,1.049755208926335,4.0
2024-05-09,23050.0,2024-05-23,CE,26250,4212,13.45,21957.5,18.200000762939453,14,1.049755208926335,2.0
2024-05-09,22000.0,2024-06-06,PE,128825,2382,446.35,21957.5,18.200000762939453,28,1.0019355573266537,4.0
2024-05-09,22650.0,2024-06-06,CE,25,0,139.65,21957.5,18.200000762939453,28,1.0315381987931231,4.0
2024-05-09,22250.0,2024-05-30,CE,114325,31767,208.75,21957.5,18.200000762939453,21,1.0133211886599112,3.0
2024-05-09,22900.0,2024-05-16,PE,40150,3134,879.65,21957.5,18.200000762939453,7,1.0429238301263806,1.0
2024-05-09,21450.0,2024-05-30,PE,59950,10244,100.85,21957.5,18.200000762939453,21,0.9768871683934874,3.0
2024-05-09,21450.0,2024-05-16,CE,2450,208,577.75,21957.5,18.200000762939453,7,0.9768871683934874,1.0
2024-05-09,21450.0,2024-06-06,PE,0,0,118.25,21957.5,18.200000762939453,28,0.9768871683934874,4.0
2024-05-09,22700.0,2024-05-23,CE,143600,23794,37.9,21957.5,18.200000762939453,14,1.0338153250597746,2.0
2024-05-09,20900.0,2024-05-16,CE,1300,34,1117.6,21957.5,18.200000762939453,7,0.951838779460321,1.0
2024-05-09,20900.0,2024-05-30,PE,412600,53250,37.35,21957.5,18.200000762939453,21,0.951838779460321,3.0
2024-05-09,21000.0,2024-06-06,CE,0,0,1113.7,21957.5,18.200000762939453,28,0.956393031993624,4.0
2024-05-09,22150.0,2024-05-16,CE,701750,297064,109.65,21957.5,18.200000762939453,7,1.0087669361266083,1.0
2024-05-09,21550.0,2024-05-23,CE,0,0,544.45,21957.5,18.200000762939453,14,0.9814414209267904,2.0
2024-05-09,22400.0,2024-05-16,CE,2961725,873722,38.0,21957.5,18.200000762939453,7,1.0201525674598657,1.0
2024-05-09,22400.0,2024-05-16,PE,637325,175426,419.95,21957.5,18.200000762939453,7,1.0201525674598657,1.0
2024-05-09,21450.0,2024-05-16,PE,349600,103230,29.2,21957.5,18.200000762939453,7,0.9768871683934874,1.0
2024-05-09,21450.0,2024-05-23,CE,0,0,623.9,21957.5,18.200000762939453,14,0.9768871683934874,2.0
2024-05-09,22850.0,2024-05-23,CE,32050,3574,24.25,21957.5,18.200000762939453,14,1.0406467038597291,2.0
2024-05-09,22100.0,2024-05-23,PE,142575,15695,261.25,21957.5,18.200000762939453,14,1.0064898098599568,2.0
2024-05-09,22450.0,2024-06-06,CE,2150,27,355.8,21957.5,18.200000762939453,28,1.0224296937265172,4.0
2024-05-09,21600.0,2024-05-16,CE,24175,2511,462.55,21957.5,18.200000762939453,7,0.9837185471934419,1.0
2024-05-09,21600.0,2024-06-06,CE,0,0,632.55,21957.5,18.200000762939453,28,0.9837185471934419,4.0
2024-05-09,21600.0,2024-06-06,PE,0,0,158.2,21957.5,18.200000762939453,28,0.9837185471934419,4.0
2024-05-09,22200.0,2024-05-16,PE,1188375,802306,270.05,21957.5,18.200000762939453,7,1.0110440623932597,1.0
2024-05-09,21600.0,2024-05-16,PE,1469050,397439,48.95,21957.5,18.200000762939453,7,0.9837185471934419,1.0
2024-05-09,22700.0,2024-05-16,PE,167575,12079,683.7,21957.5,18.200000762939453,7,1.0338153250597746,1.0
2024-05-09,22750.0,2024-05-16,PE,22650,1553,733.55,21957.5,18.200000762939453,7,1.036092451326426,1.0
2024-05-09,22200.0,2024-05-30,PE,1362850,181399,358.35,21957.5,18.200000762939453,21,1.0110440623932597,3.0
2024-05-09,21900.0,2024-05-30,PE,1072175,51427,223.25,21957.5,18.200000762939453,21,0.9973813047933507,3.0
2024-05-09,22550.0,2024-05-30,CE,108200,19873,105.4,21957.5,18.200000762939453,21,1.02698394625982,3.0
2024-05-09,22800.0,2024-05-16,CE,3261225,791904,7.2,21957.5,18.200000762939453,7,1.0383695775930775,1.0
2024-05-09,22550.0,2024-05-23,CE,44200,3934,62.0,21957.5,18.200000762939453,14,1.02698394625982,2.0
2024-05-09,21000.0,2024-06-06,PE,25,1,42.6,21957.5,18.200000762939453,28,0.956393031993624,4.0
2024-05-09,21000.0,2024-05-16,PE,3046300,445643,7.2,21957.5,18.200000762939453,7,0.956393031993624,1.0
2024-05-09,21000.0,2024-05-30,CE,520025,4896,1111.1,21957.5,18.200000762939453,21,0.956393031993624,3.0
2024-05-09,22700.0,2024-06-06,CE,8200,394,254.95,21957.5,18.200000762939453,28,1.0338153250597746,4.0
2024-05-09,21800.0,2024-05-23,CE,17625,1442,393.35,21957.5,18.200000762939453,14,0.9928270522600479,2.0
2024-05-09,21550.0,2024-05-23,PE,11325,949,81.1,21957.5,18.200000762939453,14,0.9814414209267904,2.0
2024-05-09,21550.0,2024-05-30,CE,3775,5,623.95,21957.5,18.200000762939453,21,0.9814414209267904,3.0
2024-05-09,21650.0,2024-05-16,PE,420975,105497,56.05,21957.5,18.200000762939453,7,0.9859956734600933,1.0
2024-05-09,21600.0,2024-05-23,CE,1850,136,541.45,21957.5,18.200000762939453,14,0.9837185471934419,2.0
2024-05-09,23050.0,2024-05-23,PE,0,0,1043.8,21957.5,18.200000762939453,14,1.049755208926335,2.0
2024-05-09,22750.0,2024-05-23,PE,5775,292,719.9,21957.5,18.200000762939453,14,1.036092451326426,2.0
2024-05-09,22750.0,2024-05-30,CE,262225,19937,63.25,21957.5,18.200000762939453,21,1.036092451326426,3.0
2024-05-09,21100.0,2024-06-06,PE,0,0,54.55,21957.5,18.200000762939453,28,0.960947284526927,4.0
2024-05-09,21100.0,2024-05-30,CE,10075,40,1029.0,21957.5,18.200000762939453,21,0.960947284526927,3.0
2024-05-09,21200.0,2024-05-30,PE,806975,58521,63.0,21957.5,18.200000762939453,21,0.96550153706023,3.0
2024-05-09,21200.0,2024-05-30,CE,29825,107,923.65,21957.5,18.200000762939453,21,0.96550153706023,3.0
2024-05-09,21200.0,2024-05-16,PE,1784775,349051,12.75,21957.5,18.200000762939453,7,0.96550153706023,1.0
2024-05-09,21350.0,2024-06-06,PE,0,0,96.1,21957.5,18.200000762939453,28,0.9723329158601844,4.0
2024-05-09,23050.0,2024-05-16,CE,436325,228069,3.9,21957.5,18.200000762939453,7,1.049755208926335,1.0
2024-05-09,23050.0,2024-05-16,PE,4350,145,1044.4,21957.5,18.200000762939453,7,1.049755208926335,1.0
2024-05-09,23050.0,2024-06-06,CE,0,0,63.3,21957.5,18.200000762939453,28,1.049755208926335,4.0
2024-05-09,23050.0,2024-05-30,CE,108300,28984,28.75,21957.5,18.200000762939453,21,1.049755208926335,3.0
2024-05-09,22500.0,2024-05-16,PE,1008425,117316,506.2,21957.5,18.200000762939453,7,1.0247068199931686,1.0
2024-05-09,21650.0,2024-05-30,CE,6925,26,558.95,21957.5,18.200000762939453,21,0.9859956734600933,3.0
2024-05-09,21650.0,2024-05-23,CE,25,0,469.85,21957.5,18.200000762939453,14,0.9859956734600933,2.0
2024-05-09,22950.0,2024-05-23,CE,25325,4871,17.65,21957.5,18.200000762939453,14,1.045200956393032,2.0
2024-05-09,21650.0,2024-05-30,PE,56700,5082,145.1,21957.5,18.200000762939453,21,0.9859956734600933,3.0
2024-05-09,21200.0,2024-05-16,CE,2175,126,824.2,21957.5,18.200000762939453,7,0.96550153706023,1.0
2024-05-09,22000.0,2024-05-30,CE,2001450,148140,339.65,21957.5,18.200000762939453,21,1.0019355573266537,3.0
2024-05-09,21500.0,2024-06-06,CE,175,10,896.0,21957.5,18.200000762939453,28,0.9791642946601389,4.0
2024-05-09,21500.0,2024-05-16,PE,3014725,513285,34.05,21957.5,18.200000762939453,7,0.9791642946601389,1.0
2024-05-09,22000.0,2024-05-23,CE,137875,14503,265.65,21957.5,18.200000762939453,14,1.0019355573266537,2.0
2024-05-09,21350.0,2024-06-06,CE,0,0,819.05,21957.5,18.200000762939453,28,0.9723329158601844,4.0
2024-05-09,22850.0,2024-05-16,CE,568200,310948,6.05,21957.5,18.200000762939453,7,1.0406467038597291,1.0
2024-05-09,22850.0,2024-06-06,CE,0,0,95.2,21957.5,18.200000762939453,28,1.0406467038597291,4.0
2024-05-09,22150.0,2024-05-30,PE,108400,20017,331.75,21957.5,18.200000762939453,21,1.0087669361266083,3.0
2024-05-09,22150.0,2024-06-06,CE,325,20,488.25,21957.5,18.200000762939453,28,1.0087669361266083,4.0
2024-05-09,20950.0,2024-05-30,PE,35150,2573,41.15,21957.5,18.200000762939453,21,0.9541159057269726,3.0
2024-05-09,20950.0,2024-05-23,CE,0,0,1073.65,21957.5,18.200000762939453,14,0.9541159057269726,2.0
2024-05-09,20950.0,2024-06-06,PE,0,0,37.5,21957.5,18.200000762939453,28,0.9541159057269726,4.0
2024-05-09,21350.0,2024-05-16,CE,4050,49,684.4,21957.5,18.200000762939453,7,0.9723329158601844,1.0
2024-05-09,22500.0,2024-05-16,CE,4020500,1082991,24.65,21957.5,18.200000762939453,7,1.0247068199931686,1.0
2024-05-09,21750.0,2024-05-23,PE,14225,2558,125.35,21957.5,18.200000762939453,14,0.9905499259933963,2.0
2024-05-09,21750.0,2024-05-16,CE,24475,2516,343.8,21957.5,18.200000762939453,7,0.9905499259933963,1.0
2024-05-09,21600.0,2024-05-23,PE,129850,13065,91.9,21957.5,18.200000762939453,14,0.9837185471934419,2.0
2024-05-09,21850.0,2024-05-30,CE,21150,763,423.25,21957.5,18.200000762939453,21,0.9951041785266993,3.0
2024-05-09,21850.0,2024-06-06,PE,0,0,245.45,21957.5,18.200000762939453,28,0.9951041785266993,4.0
2024-05-09,22850.0,2024-05-16,PE,24750,1115,833.15,21957.5,18.200000762939453,7,1.0406467038597291,1.0
2024-05-09,21850.0,2024-05-23,PE,33150,3439,158.4,21957.5,18.200000762939453,14,0.9951041785266993,2.0
2024-05-09,22750.0,2024-05-30,PE,76325,951,739.9,21957.5,18.200000762939453,21,1.036092451326426,3.0
2024-05-09,21850.0,2024-05-30,PE,82600,6531,204.35,21957.5,18.200000762939453,21,0.9951041785266993,3.0
2024-05-09,21850.0,2024-06-06,CE,0,0,471.15,21957.5,18.200000762939453,28,0.9951041785266993,4.0
2024-05-09,21850.0,2024-05-23,CE,8375,563,357.5,21957.5,18.200000762939453,14,0.9951041785266993,2.0
2024-05-09,22600.0,2024-05-30,PE,1499725,42254,617.75,21957.5,18.200000762939453,21,1.0292610725264717,3.0
2024-05-09,22600.0,2024-06-06,PE,50,4,672.0,21957.5,18.200000762939453,28,1.0292610725264717,4.0
2024-05-09,20950.0,2024-05-23,PE,9350,2199,18.0,21957.5,18.200000762939453,14,0.9541159057269726,2.0
2024-05-09,20950.0,2024-05-30,CE,1200,6,1115.2,21957.5,18.200000762939453,21,0.9541159057269726,3.0
2024-05-09,20950.0,2024-05-16,CE,2825,47,1036.95,21957.5,18.200000762939453,7,0.9541159057269726,1.0
2024-05-09,22350.0,2024-06-06,PE,25,1,502.95,21957.5,18.200000762939453,28,1.0178754411932143,4.0
2024-05-09,22350.0,2024-05-30,PE,99300,12712,443.95,21957.5,18.200000762939453,21,1.0178754411932143,3.0
2024-05-09,22350.0,2024-05-16,PE,130025,65868,374.6,21957.5,18.200000762939453,7,1.0178754411932143,1.0
2024-05-09,22350.0,2024-05-16,CE,1132825,322988,47.65,21957.5,18.200000762939453,7,1.0178754411932143,1.0
2024-05-09,21950.0,2024-05-16,CE,522275,65270,208.35,21957.5,18.200000762939453,7,0.9996584310600023,1.0
2024-05-09,21950.0,2024-05-30,CE,39150,3154,368.4,21957.5,18.200000762939453,21,0.9996584310600023,3.0
2024-05-09,21950.0,2024-05-23,CE,16975,1733,295.35,21957.5,18.200000762939453,14,0.9996584310600023,2.0
2024-05-09,21100.0,2024-05-16,PE,596125,197624,9.25,21957.5,18.200000762939453,7,0.960947284526927,1.0
2024-05-09,21100.0,2024-05-23,PE,19650,2785,26.8,21957.5,18.200000762939453,14,0.960947284526927,2.0
2024-05-09,20900.0,2024-06-06,CE,0,0,1203.45,21957.5,18.200000762939453,28,0.951838779460321,4.0
2024-05-09,22150.0,2024-05-16,PE,209475,308895,239.5,21957.5,18.200000762939453,7,1.0087669361266083,1.0
2024-05-09,22150.0,2024-05-23,CE,57850,5741,190.05,21957.5,18.200000762939453,14,1.0087669361266083,2.0
